source_id	title	platform	url	published_at	access_type	authorization_status	source_type	topic_tags	stroke_tags	timestamps	usability	confidence	notes
LH_BILI_SEASON_BV1MMYPBRE8F	爆改业余遁地炮杀球教学！刘辉教练团高政泽教练的杀球教学哦！价值几亿你说吧！多处细节	Bilibili	https://www.bilibili.com/video/BV1MmypBRE8F/	2025-11-20	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1KESEB1EW9	爆改业余重杀教学！羽毛球发力中有效倒拍vs无效倒拍！击球点怎么改？	Bilibili	https://www.bilibili.com/video/BV1keSEB1Ew9/	2025-11-29	public	authorized	video	smash,contact_point,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1JSS1BNESV	妙手神医杀球教学！杀不准打不正怎么办！！羽毛球高低架拍对杀球发力的影响	Bilibili	https://www.bilibili.com/video/BV1JSS1BnEsV/	2025-12-02	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1N8SXBAE4M	羽毛球遁地炮跳法杀球教学(一)！架拍体系和压球解决方案！非常重要的理论！价值十亿	Bilibili	https://www.bilibili.com/video/BV1n8SxBaE4M/	2025-12-04	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV18A27B7EHJ	羽毛球最重杀球——遁地炮跳法完整教学(二)！重心转换和发力技巧全解析！价值十亿！有漂亮小姐姐示范哦	Bilibili	https://www.bilibili.com/video/BV18a27B7EhJ/	2025-12-06	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV18TMUB4E8D	业余双打重杀教学！重杀框架是什么！业余后场不起跳重杀！省力还杀的重！	Bilibili	https://www.bilibili.com/video/BV18TmuB4E8D/	2025-12-14	public	authorized	video	smash,power_framework,doubles	smash,all,doubles		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1RMMDBYERR	重杀手腕怎么用？三种后场高球发力模式示范对比！手腕卸力及抡大臂问题！	Bilibili	https://www.bilibili.com/video/BV1rmmdByErr/	2025-12-15	public	authorized	video	smash,power,wrist,arm_path,deceleration	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1X9QBBBETX	头顶突击杀球羽毛球教学！配一步蹬转步法和闪动发力技巧！不建议新手学啊！有基础的可以	Bilibili	https://www.bilibili.com/video/BV1X9qbBbETX/	2025-12-16	public	authorized	video	smash,power,footwork	smash,all,footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1WZQRBLET2	正手高远球发力时手腕正确使用方法！正手大发力手腕妙用！到底用不用？怎么用？	Bilibili	https://www.bilibili.com/video/BV1wZqrBLET2/	2025-12-22	public	authorized	video	high_clear,power,wrist	high_clear,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV14EBTBOEXK	三种滑羽毛球拍吊球示范！找一个适合你的滑板吧！99%都选了最后一种	Bilibili	https://www.bilibili.com/video/BV14eBTBoExK/	2025-12-24	public	authorized	video	drop,equipment	drop,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1S1VKBSEAB	羽毛球劈吊直线爆改业余教学！实战巨好用，超多细节！很难！很长！但看完能学会！实战能用上	Bilibili	https://www.bilibili.com/video/BV1S1vkBsEab/	2025-12-29	public	authorized	video	drop,match_transfer	drop,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1VWIEBHE2X	三种滑拍吊球示范！找一个适合你的滑板吧！99%业余羽毛球爱好者都选了最后一种	Bilibili	https://www.bilibili.com/video/BV1VwiEBhE2x/	2026-01-05	public	authorized	video	smash,drop	smash,drop		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV18GRMBRE6K	无敌跳杀教学！业余爆改10分钟学会双脚跳杀！就这几个点！听懂照做	Bilibili	https://www.bilibili.com/video/BV18GrMBrE6k/	2026-01-10	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1AYKWBJEUV	业余杀球优化爆改教学！后场杀球架拍和发力动作细节！羽毛球新手必看！杀球不重的赶紧试试	Bilibili	https://www.bilibili.com/video/BV1AykwBJEUV/	2026-01-16	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1NWRRBTEDY	中国跳突击教学！羽毛球业余选手爆改26分钟！超多细节！架拍手法步法！	Bilibili	https://www.bilibili.com/video/BV1NwrrBtEdY/	2026-01-17	public	authorized	video	footwork	footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1MEKEBJENE	中国跳突击劈杀斜线教学！业余羽毛球爱好者爆改 两步学会！重点是不要越级学习！练好基础和基本功很重要啊	Bilibili	https://www.bilibili.com/video/BV1MekeBjENe/	2026-01-19	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1KQKEB5E5P	拍回拉发力(闪动)妙用！越被动越要靠回拉发力！为什么这是成人班的必学项目！	Bilibili	https://www.bilibili.com/video/BV1KqkeB5E5p/	2026-01-22	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1N8ZCBFEIB	【业余必学】拍回拉发力教学！三步帮你找到发力感觉！依然抽球示范啊！学发力先学抽球啊各位！	Bilibili	https://www.bilibili.com/video/BV1N8zCBFEib/	2026-01-25	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV15D6MBEEMK	业余挥拍训练方法！羽毛球发力时正确的内旋是什么样的！	Bilibili	https://www.bilibili.com/video/BV15d6MBEEmK/	2026-01-27	public	authorized	video	power,internal_rotation,swing	all,high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV12G6EBFEFZ	羽毛球正手滑拍直线吊球教学！对手被骗麻了啊啊啊！结尾起跳滑吊直线！太帅了！进阶必看	Bilibili	https://www.bilibili.com/video/BV12g6EBfEFz/	2026-01-29	public	authorized	video	smash,drop	smash,drop		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1QY6QBDEBT	【进阶】业余跳杀爆改双脚跳杀细节教学！进阶必看！又是醍醐灌顶的一期！	Bilibili	https://www.bilibili.com/video/BV1QY6qBdEBt/	2026-02-01	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1CRFTZBEK7	业余杀球爆改！羽毛球后场高吊杀框架细节！	Bilibili	https://www.bilibili.com/video/BV1crFTzBEK7/	2026-02-03	public	authorized	video	smash,power_framework	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1GZFTZOEFU	业余快速正确架拍的方法！快速检查架拍对错的技巧！业余别再用奇奇怪怪的架拍啦	Bilibili	https://www.bilibili.com/video/BV1GZFTzoEfu/	2026-02-05	public	authorized	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV136C5ZJEUE	业余跳杀教学！握拍和站位起跳纠错！练跳杀要先练体能啊	Bilibili	https://www.bilibili.com/video/BV136c5zjEUE/	2026-02-15	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1V6ZABTEKT	头顶区突击杀球教学！单打远网抓推球路这样练！快速高框架实战应用	Bilibili	https://www.bilibili.com/video/BV1v6ZaBtEKt/	2026-02-19	public	authorized	video	smash,match_transfer,power_framework	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1V6ZABTEUE	最适合业余球友的架拍是哪种？！霸王杀架拍和标准架拍！一个视频解决90%新手架拍问题	Bilibili	https://www.bilibili.com/video/BV1v6ZaBtEue/	2026-02-21	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1TGWEZFENF	业余球友跳杀进阶1-2！双脚跳杀如何获得更优美的屈腿动作！唉！会者不难哦	Bilibili	https://www.bilibili.com/video/BV1tGwezFENf/	2026-03-22	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1ZBWEZEELW	业余小白简易版跳杀教学！帮助99%羽毛球业余球友解决跳杀两大难点！架拍要帅！挥拍要快！	Bilibili	https://www.bilibili.com/video/BV1zbwezEELW/	2026-03-24	public	authorized	video	smash,swing	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1C2XCBXE62	让跳杀杀球更重的秘诀！一个动作让你的杀球变重！原地杀蹬转杀跳杀通用！	Bilibili	https://www.bilibili.com/video/BV1c2XCBxE62/	2026-03-31	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1VFXYB1EJD	不伤肩膀关节的杀球方法！业余可用！专业队退役脏教练现身直播间！现场改动作！	Bilibili	https://www.bilibili.com/video/BV1vFXyB1EjD/	2026-04-05	public	authorized	video	smash,action_correction	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1X4SFBKEAP	业余跳杀进阶教学！这双脚跳杀炸了呀！最大化发力的起跳方式！	Bilibili	https://www.bilibili.com/video/BV1X4SfBkEAp/	2026-04-07	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1DFQXBBESP	业余头顶区被动高远球怎么打！低位侧架拍竟有如此奇效！	Bilibili	https://www.bilibili.com/video/BV1dfQxBbEsP/	2026-04-16	public	authorized	video	high_clear	high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1LFQXB8EQV	超简单羽毛球劈吊教学！循序渐进2分钟学会！	Bilibili	https://www.bilibili.com/video/BV1LfQxB8EQV/	2026-04-19	public	authorized	video	drop	drop		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1GGOJBBEQD	羽毛球双脚跳杀滞空感的秘诀！架拍挥速和滞空的关系！全程纠错 价值一亿	Bilibili	https://www.bilibili.com/video/BV1gGojBBEQD/	2026-04-25	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
